ags,ags_lat,ags_lon,nettonennleistung_gesamt,anzahl_gesamt
07133040,49.86495806913488,7.830015174757531,1396.5639999999987,209
07133041,49.75477627838423,7.491511597443576,316.16,36
07133042,49.82443646118835,7.477411865143187,60.8,6
07133043,49.830317985042456,7.4392283921254645,1366.5990000000002,116
07133044,49.912770227510364,7.744596781702473,377.7090000000001,48
07133045,49.76219697153439,7.829886796514169,227.64,32
07133046,49.80084954717874,7.498324160070195,1202.82,142
07133047,49.82575859593369,7.513770039761462,18.46,2
07133048,49.8215454388423,7.788926907651277,694.3850000000001,91
07133049,49.72061814649959,7.561990266447602,192.62199999999999,22
07133050,49.86656575058707,7.622070169012286,192.889,10
07133051,49.71366339937032,7.600272645518931,69.97,15
07133052,49.77888366988657,7.4544694413666255,3664.597999999998,269
07133053,49.756198291734734,7.574381187450371,541.4,47
07133054,49.90354292846673,7.882520402081445,4775.2180000000035,306
07133055,49.83011728516354,7.5735068209927725,32.050000000000004,6
07133056,49.91886055641578,7.889804372054905,511.9900000000001,61
07133057,49.74806423465829,7.626936091933256,461.11000000000007,51
07133058,49.73773301592079,7.73444294209113,297.385,30
07133059,49.73582087308299,7.536970575645535,285.871,28
07133060,49.69063299121283,7.591495461884337,202.48600000000002,28
07133061,49.85454984776515,7.768365437250701,623.1530000000001,71
07133062,49.80332771545548,7.540398610946762,25.62,8
07133063,49.769565282345134,7.5057377283804705,281.97100000000006,29
07133064,49.77263462564089,7.607610181056547,1231.7429999999997,151
07133065,49.7107123562909,7.6708577089593435,2596.438000000001,217
07133066,49.780179234006695,7.550220677919158,897.5779999999997,108
07133067,49.81084714209926,7.592829704245765,1837.18,135
07133068,49.89637515418732,7.678761236635613,224.07199999999997,33
07133069,49.78848142897587,7.920000708597353,601.0800000000002,75
07133070,49.79792224283643,7.778208731463998,480.29900000000015,57
07133071,49.809302500669155,7.805771032665353,895.6370000000002,141
07133072,49.81016341632334,7.62271786506658,358.66900000000004,45
07133073,49.809342477441845,7.450900101995075,656.4380000000001,58
07133074,49.78567242053394,7.751487996598738,263.19,20
07133075,49.79804931386366,7.695008093760317,217.45299999999995,32
07133076,49.759334192939846,7.71283772821129,1029.49,159
07133077,49.712063623496434,7.508480915740866,227.441,17
07133078,49.851349763652465,7.9466305837412,2312.1849999999977,174
07133080,49.83345725996876,7.948960196617377,257.655,33
07133081,49.72945299632994,7.651806266315719,473.9500000000001,43
07133082,49.8557606243307,7.638215296408154,35.6,3
07133083,49.72943064965465,7.698712878523881,656.6240000000003,81
07133084,49.683993130808105,7.686098597168767,107.08999999999997,13
07133085,49.943327364634,7.800161066023131,759.8240000000002,21
07133086,49.864582618540986,7.798784421819504,1661.9639999999972,211
07133087,49.93387975373334,7.8537954232631675,839.0770000000002,96
07133088,49.8684934801806,7.768262312047133,319.20099999999996,30
07133089,49.809967488483075,7.74749629950513,165.60800000000003,28
07133090,49.681131467792206,7.707994777845266,98.77,13
07133091,49.92841427048476,7.73953209284318,376.1720000000001,50
07133092,49.70209664560998,7.565035521333528,174.966,15
07133093,49.92124482185173,7.79758684725616,510.03500000000025,46
07133094,49.8444238708695,7.550482179283958,3703.6789999999996,46
07133095,49.96163418064956,7.699177811603649,1332.805999999999,117
07133096,49.823396419420014,7.524374368785272,1902.7879999999993,162
07133098,49.87901405572318,7.7508292304335935,622.8820000000001,46
07133099,49.91222918067682,7.695385931503292,1388.6339999999982,129
07133100,49.906166074533765,7.649388849868558,395.87200000000007,28
07133101,49.852752483571706,7.712707671911625,419.043,63
07133102,49.774065086560896,7.684383430361989,1028.3390000000004,136
07133103,49.94379355422916,7.769210475762771,1460.9389999999992,154
07133104,49.75937857187013,7.907031584753304,74.75999999999999,9
07133105,49.821390390394185,7.819566299652088,556.497,58
07133106,49.82226999488157,7.9266456670781125,926.5440000000006,115
07133107,49.81826321664486,7.698827959281918,5557.506000000006,180
07133108,49.92681159984832,7.825697172452083,2228.6289999999995,70
07133109,49.89254291564466,7.75993938360982,1529.372,150
07133110,49.9611713711387,7.78920286220642,452.0799999999999,60
07133111,49.81492712502125,7.553869181569567,460.80899999999997,36
07133112,49.83440127534874,7.764638094091538,792.7740000000002,101
07133113,49.85345063072771,7.528609355878161,182.17099999999996,22
07133114,49.90376171454007,7.798805249228921,1288.2879999999998,155
07133115,49.896299493594476,7.618018625257599,533.42,57
07133116,49.86468424569736,7.648728639715522,71.155,9
07133117,49.84575380516158,7.8077687502367485,2212.6859999999992,190
07133201,49.83425557848428,7.405728316382585,125.91099999999997,16
07133202,49.84649003741803,7.481693915117134,160.16400000000002,21
07133204,49.84894686861004,7.4073775417469125,172.63,20
07133205,49.868189140895616,7.522051978784543,212.72500000000002,18
07133501,49.8396407606403,7.6089196104771055,32189.28799999997,426
07134001,49.66080645957631,7.0851063073638025,436.9939999999999,33
07134002,49.63383180779918,7.066621508588122,160.76999999999998,17
07134003,49.73558080592507,7.132756163659256,742.363,50
07134004,49.810163272999134,7.2720776080686695,36.66,5
07134005,49.62442440465682,7.3688482623880605,1707.9779999999982,158
07134006,49.77917239723263,7.416759466945021,372.515,38
07134007,49.59918230936238,7.261920206343254,354.204,31
07134008,49.5702125322678,7.295578025890266,369.4099999999999,42
07134009,49.768102752923554,7.387321755226367,252.60199999999998,18
07134010,49.646838213694906,7.162157748394657,3737.6609999999973,280
07134011,49.695540186252735,7.071181449215576,471.107,13
07134012,49.83742074711518,7.355653914886716,172.43099999999998,12
07134013,49.800931737201346,7.329736180565486,251.14399999999998,31
07134014,49.796750675376664,7.2048260386543665,633.2959999999998,46
07134015,49.64455520965647,7.088520332705179,993.5349999999995,89
07134016,49.66197574818258,7.109395494807082,553.9319999999999,55
07134017,49.84525194838326,7.3787700133190866,660.657,53
07134018,49.62317117393018,7.130632018404136,88.25999999999999,11
07134019,49.7091269411541,7.416432308390684,1669.3689999999992,79
07134020,49.63781562747438,7.190672749488964,137.605,16
07134021,49.55882404678713,7.29112311174635,695.141,19
07134022,49.67094874871091,7.192135375570786,83.08999999999999,7
07134023,49.66237461886895,7.143128349998079,107.943,12
07134024,49.60824544724676,7.137366746219555,214.51000000000002,24
07134025,49.749748167430425,7.3887702544226554,357.51400000000007,48
07134026,49.59043171235539,7.289943912111215,227.977,30
07134027,49.666595496621866,7.2920135222679185,122.76999999999998,22
07134028,49.749944446868525,7.344286156346052,105.559,14
07134029,49.58773960743043,7.192403654635679,2186.3900000000003,37
07134030,49.88647081359265,7.328764889918749,513.291,29
07134031,49.67211114098358,7.160749479215395,84.62,8
07134032,49.800493286503645,7.3987188670062265,353.22200000000004,18
07134033,49.57213026421847,7.221602418177347,143.403,21
07134034,49.704453370146425,7.145406720798567,261.481,23
07134035,49.8710291773625,7.377708609300091,175.083,11
07134036,49.61576816664846,7.247245709616867,422.62400000000014,49
07134037,49.82267572937764,7.2457367044547585,136.486,12
07134038,49.771857547228585,7.288038603265092,376.46000000000004,42
07134039,49.78193058174416,7.343381320776947,221.72799999999998,24
07134040,49.74538209315211,7.237638972131017,434.95300000000015,46
07134041,49.738130231383884,7.353473381930047,220.13699999999997,32
07134042,49.61420438305146,7.197486255634564,4122.833999999998,199
07134043,49.879253876523535,7.242578564594761,422.53000000000003,29
07134044,49.82940243827383,7.283440133225275,521.014,40
07134045,49.70167665841581,7.353451304249155,9278.762000000037,904
07134046,49.78260662931899,7.241902287788319,3482.5739999999996,50
07134047,49.75857437192503,7.249057870311209,745.2860000000002,75
07134048,49.66090697669136,7.259921099658766,24.166,9
07134049,49.886061748524575,7.269428922039757,85.54499999999999,10
07134050,49.72572949093746,7.192150201558958,254.21399999999997,36
07134051,49.59268215083915,7.220952985111056,80.02999999999999,14
07134052,49.723866680239055,7.259741917802943,283.16400000000004,33
07134053,49.61135999179973,7.097174908364069,163.94600000000003,17
07134054,49.578415994830536,7.323549863639552,158.976,17
07134055,49.72554371873087,7.433366979004086,461.85499999999996,63
07134056,49.789946402153895,7.289856389999751,477.11800000000017,70
07134057,49.67813178793612,7.244148979926553,299.23800000000006,23
07134058,49.68296763776181,7.20387276173246,329.108,35
07134059,49.79165286922098,7.366561493356314,117.67599999999997,20
07134060,49.76302189751982,7.3354731839445035,518.1330000000002,43
07134061,49.64188009164152,7.23670409208103,159.98899999999998,21
07134062,49.6961430001433,7.267956805912351,294.9020000000001,31
07134063,49.6897848547211,7.14850873268236,255.611,23
07134064,49.813123803406995,7.329084892084582,159.539,14
07134065,49.88451517194318,7.371323576705624,107.07999999999998,15
07134066,49.69830443485384,7.448323027678531,2082.889,54
07134067,49.77580278265453,7.313927636186048,47.681,9
07134068,49.64338182370024,7.279276080447836,398.21400000000006,34
07134069,49.86047919146044,7.334037121215271,1616.6939999999997,115
07134070,49.65667420792448,7.221508836061358,193.41599999999997,13
07134071,49.68218983127285,7.11714862404224,232.24099999999999,30
07134072,49.71037821552348,7.252806538615513,194.462,17
07134073,49.58599804117958,7.258680592078321,161.296,17
07134074,49.58078420636392,7.2355788746159995,1851.5369999999998,39
07134075,49.61868488396047,7.290367479430495,660.185,61
07134076,49.810451736310675,7.223619682659657,305.31600000000014,24
07134077,49.72624458365924,7.468127857501482,992.52,27
07134078,49.66343263303042,7.204417175424648,93.47199999999998,13
07134079,49.892749557922855,7.354267468037746,89.64,7
07134080,49.71277595447081,7.170357012977406,483.05499999999995,49
07134081,49.76766075807064,7.205441146135011,839.5559999999999,25
07134082,49.690783161264925,7.503878669086305,271.00200000000007,31
07134083,49.68587450318953,7.466887005796656,105.681,13
07134084,49.731146930274384,7.220419515372753,198.85100000000003,20
07134085,49.678348467732874,7.274247343355383,147.92399999999998,27
07134086,49.81830431219526,7.388625474795945,56.364000000000004,7
07134087,49.85073848279515,7.281685851165821,326.8180000000002,40
07134088,49.83539221442016,7.3317291014873165,217.379,25
07134089,49.760083541441006,7.284040744734412,1244.4759999999994,61
07134090,49.74260542575256,7.302679435596421,251.728,28
07134091,49.80355175950144,7.300880904365054,192.95100000000002,18
07134092,49.871603199364024,7.289743445081841,128.724,12
07134093,49.81553847346602,7.362242044906394,99.40700000000001,13
07134094,49.70211310360511,7.2228924846580975,205.42799999999997,21
07134095,49.77040197681032,7.162475222643953,590.517,7
07134502,49.78947860409658,7.173450855553824,61.42,10
07135001,50.06085604724535,7.108485692896779,727.342,38
07135002,50.181956760015176,7.04308006662011,905.5210000000003,91
07135003,49.98402224670578,7.269310700677593,725.2049999999999,44
07135004,50.09507908052177,7.298366662323422,127.97399999999995,27
07135005,50.18680817294842,7.004958452112935,597.2829999999999,49
07135007,50.097948156771224,7.240602637691877,27.32,4
07135008,50.08416852884678,7.067799057175824,371.18500000000006,47
07135009,50.20456310629901,7.249310442596187,1381.3599999999994,93
07135010,50.038735209408046,7.302586888424653,3735.277000000001,122
07135011,50.22974649206316,7.223990702798511,896.8929999999998,52
07135012,50.09966415092084,7.103228187797203,461.361,58
07135013,49.99382204825718,7.189790680293322,2098.9700000000003,103
07135014,50.18635516718098,7.263056000943928,525.423,33
07135015,50.104825134201796,7.215609804149186,527.9170000000001,43
07135016,50.21340098092136,7.280717888488406,365.5600000000001,29
07135017,50.13148259339062,7.255290975819424,895.9950000000002,72
07135018,50.18044925138087,7.0841721879983695,14410.666,183
07135019,50.05875576720407,7.142169281420007,6534.3560000000025,120
07135020,50.14552935626697,7.161992662001499,4152.509,175
07135021,50.1256734398369,7.120746975344785,896.1560000000001,70
07135022,50.217434088017995,7.225957355412209,743.566,49
07135023,50.26282847608113,7.167086030731401,1603.8849999999995,147
07135024,50.104798375385414,7.155516389166007,287.611,41
07135025,50.1145258511572,7.228772865472721,932.2700000000002,69
07135026,50.24732414079606,7.071806440699453,226.01600000000005,22
07135027,50.135149522337436,7.214812683511034,714.206,62
07135028,50.24253076289652,7.170985769007307,208.418,16
07135029,50.15039306503177,7.114298453186998,1191.3449999999998,91
07135030,50.172419104158536,6.981745817329463,51.657,7
07135031,50.223227436824814,7.253694284294853,855.9280000000001,62
07135032,50.08333160229869,7.3216000946550315,98.542,7
07135033,50.246526206377574,7.197859703670722,1140.885,101
07135034,50.15398039822148,7.069816053467636,878.0400000000002,62
07135035,50.15241839871841,7.013952509283739,378.6940000000001,28
07135036,50.185295985762714,7.131240798581754,844.5490000000001,95
07135037,50.059642309384756,7.229924799051067,9982.325,57
07135038,50.223571934043626,7.173878191145161,3255.012000000001,107
07135039,50.03477036203706,7.327717841990069,23210.52,18
07135040,50.255789950863495,7.101608517219682,334.213,29
07135041,50.04333910027421,7.279581352299013,41.22,5
07135042,50.202608935075304,7.173633175162983,1482.4339999999997,103
07135043,50.24832162787044,7.226884640971613,2195.653000000001,102
07135044,50.18607718422115,7.234659957632005,368.892,39
07135045,50.23145535776036,7.141068473813124,21222.341000000008,251
07135046,50.26468202836048,7.081497149243334,282.693,37
07135048,50.10357796845205,7.049171730082791,260.1859999999999,23
07135049,50.17139358178421,7.189464739962249,214.13799999999995,40
07135051,50.20284523121539,7.135326327629364,839.123,90
07135052,50.230750754070996,7.070197689468406,1296.6770000000006,74
07135053,50.13939640861265,7.339962887725918,3649.500000000001,70
07135054,50.07847859157158,7.262993122468113,9425.731,19
07135056,50.15996808880219,7.360996487920263,195.755,26
07135057,50.12027624895521,7.012141166706904,1328.5679999999993,123
07135058,50.23538287751726,7.106955256171987,868.9820000000001,85
07135060,50.09641708697502,7.207085151714764,161.22799999999998,19
07135061,50.07215421620022,7.285234857802669,20631.01099999999,50
07135062,50.21955473227176,7.300151883170988,388.639,22
07135064,50.05482778653353,7.25095260112146,151.556,13
07135065,50.20037902336758,7.363448400876712,776.1490000000001,50
07135066,50.18662333264283,7.34194276943282,308.253,39
07135067,50.21735488442146,7.065204576306224,469.3780000000001,51
07135068,50.07899508612879,7.149245046097528,26879.985,23
07135069,50.08347474599839,7.188560591846714,90.75800000000001,10
07135070,50.02192233889441,7.305804845424967,450.0120000000001,31
07135071,50.006948588008555,7.299716536849117,743.136,64
07135072,50.17318511128175,7.265893683967448,184.87900000000002,26
07135073,50.03929509282173,7.122647619013835,1029.382,112
07135074,50.05502995569047,7.314901207198588,17372.772,22
07135075,50.24106758005933,7.261937436318517,658.4000000000001,47
07135076,50.07845743259849,7.112412260835993,17397.218,34
07135077,50.02654398029275,7.265491539045319,233.515,32
07135078,50.16484643167203,7.01391417419479,261.767,14
07135079,50.08035112625016,7.206542496001157,222.90999999999997,28
07135080,50.074139361034874,7.3338406776997545,180.376,21
07135081,50.02774789924995,7.2528729298169115,404.6170000000001,30
07135082,50.16243519068855,7.302366294713907,1358.9709999999995,126
07135083,50.2112702730155,7.000478016733638,14384.276,286
07135084,50.26049091347586,7.128882180513458,219.47500000000002,34
07135085,50.1205908171596,7.071668525810831,175.10399999999998,25
07135086,50.15314886419591,7.2259502673712745,632.692,72
07135087,50.144536897609065,6.984303586759153,396.258,15
07135088,50.02378518465437,7.280321800648258,299.16300000000007,17
07135089,50.13661111553464,7.077205633700041,539.829,38
07135090,50.201416508528006,7.205581577729414,565.069,31
07135091,50.15686888240642,6.979884509210025,230.96999999999994,22
07135092,50.02662896593531,7.2008641683359125,3713.915,219
07135093,50.22342484398452,7.19988272373683,368.4830000000001,42
07135501,50.08289666012161,7.026496647445357,602.0129999999999,55
07135502,50.21213203014009,7.088810011162608,1146.592,43
07137001,50.37312275159108,7.072418855340041,26.622,4
07137003,50.43236433481893,7.3727065525929065,17515.470999999976,1269
07137004,50.29936094537866,7.08740565149846,506.465,34
07137006,50.38893711221146,7.0736587805850375,154.14,18
07137007,50.34986941682507,7.047405688168039,615.8950000000001,57
07137008,50.39592729048544,7.223779462297941,2634.489000000001,145
07137011,50.282265534550774,7.10584165918259,193.82499999999993,27
07137014,50.30809177624481,7.009125553355698,782.8510000000001,66
07137019,50.291613852576276,7.063391250790785,200.448,29
07137023,50.283201643352726,7.27274233924233,539.183,34
07137025,50.36283151993982,7.207471454328508,2650.865999999998,209
07137027,50.27952735033129,7.344981803950894,347.511,40
07137029,50.271387598996206,7.2529498312579515,705.2180000000002,55
07137030,50.2640829941299,7.344762609138247,289.3499999999999,35
07137034,50.39463206981347,7.1161475725328724,239.38,29
07137035,50.36224269049481,7.011714549574363,553.5920000000002,64
07137036,50.3281993269003,7.11226323231206,123.004,17
07137041,50.271470723135465,7.394672471470091,538.3480000000001,65
07137043,50.27305265337173,7.216609287374729,1987.1909999999996,151
07137048,50.31165724157489,7.368770749941,920.8149999999998,90
07137049,50.37008137240215,7.14413318769768,654.392,78
07137053,50.262730498463256,7.266839131722579,682.7840000000001,60
07137055,50.34752065017965,7.2531224518242485,3342.235999999998,218
07137056,50.397566246111545,7.365072307690897,1758.148,49
07137057,50.38122078550552,7.324608244751907,3477.1829999999986,241
07137060,50.36921348463546,7.100028536362135,606.511,51
07137061,50.38406826897953,7.105490505422198,93.71000000000001,10
07137063,50.326093265372094,7.037164259626865,38.796,3
07137065,50.3131001660564,7.401310648787876,1487.657999999999,129
07137066,50.32074761522937,7.0992346349851845,424.7180000000002,51
07137068,50.3256100947056,7.195532549008964,11598.63200000001,825
07137069,50.374663880535145,7.265744983923059,5837.791000000001,607
07137070,50.270335907702886,7.301824604691689,1292.0449999999994,155
07137074,50.28833161818293,7.160085743514448,487.77200000000005,53
07137077,50.30159185602793,7.039375214299149,165.08499999999995,21
07137079,50.319677169766045,7.066504628782221,1140.0019999999995,67
07137080,50.252559555643586,7.310580966383375,345.96100000000007,35
07137081,50.41356997009752,7.320546628956597,2189.044999999999,271
07137086,50.34827782695281,7.385672428393524,3907.0829999999964,407
07137087,50.2372773610352,7.314678043490026,240.51700000000005,33
07137088,50.38551011311577,7.383302842340481,5788.207000000003,359
07137089,50.30439341974687,7.309416842017035,30986.48799999998,618
07137092,50.31585720334312,7.158996624763378,546.4130000000001,48
07137093,50.39170683164743,7.17776732958134,543.0830000000002,80
07137095,50.29473739789267,7.378704894227136,667.101,88
07137096,50.376786216867025,7.421248660292254,2120.3649999999993,158
07137097,50.355044364650034,7.187454602112317,639.366,69
07137099,50.37918859091068,7.039751834882361,232.20999999999998,19
07137101,50.35116908948738,7.295701899935152,2178.3869999999997,160
07137102,50.33198359900587,7.2968626030178205,550.995,54
07137105,50.34162834604009,7.084855828436845,835.199,26
07137106,50.38647352191339,7.139823249123539,285.266,43
07137110,50.305350494429526,7.124994491127144,663.9829999999998,60
07137112,50.332605072124586,7.329715018177777,860.1330000000003,91
07137113,50.36313081553716,7.07027293604496,102.39999999999999,8
07137114,50.21599650346975,7.343097267877132,332.3140000000001,40
07137201,50.239595026496374,7.467739031361522,283.614,43
07137202,50.35696378063867,7.454958597608108,2545.531,248
07137203,50.43717495282088,7.595483463310524,8974.838000000029,694
07137204,50.264932861176206,7.620203937337762,1146.985,144
07137205,50.214114018887464,7.442290933105835,406.79299999999995,34
07137206,50.197263917251206,7.391312772133482,281.37600000000003,44
07137207,50.28871035196557,7.502140089843324,1517.8509999999994,176
07137208,50.224998449960026,7.403719381459972,179.235,28
07137209,50.40882479197836,7.539773883991395,412.83500000000026,87
07137211,50.39415115060547,7.456331592933593,2116.887,211
07137212,50.31289201036639,7.442690353406537,3417.1719999999978,172
07137214,50.241536967028956,7.431854424082896,4837.669000000001,103
07137215,50.175369097627886,7.404232211919158,440.18299999999994,40
07137216,50.39040907242557,7.497303861535312,16018.549000000046,700
07137217,50.27441215808197,7.479770189589092,181.49499999999998,22
07137218,50.3963997374147,7.600075987875064,437.3200000000001,75
07137219,50.2308600129239,7.4906049821406056,678.6519999999999,108
07137220,50.256747111621735,7.466284035857401,291.65199999999993,57
07137221,50.27522257482658,7.580304867003891,1693.37,188
07137222,50.40615628345095,7.555182189142292,513.621,96
07137223,50.25819498946604,7.642528956870865,1012.760000000001,169
07137224,50.38081702275732,7.632674887626993,1131.3599999999997,162
07137225,50.41053309716519,7.521716287911939,4124.092999999987,349
07137226,50.40627613656596,7.641841448066929,2781.554999999997,345
07137227,50.27867908433254,7.540587761845933,1259.8659999999998,154
07137228,50.41680873331882,7.457060459404247,3282.186999999997,307
07137229,50.41840516283595,7.622463300187371,1310.0669999999993,137
07137230,50.32235636616615,7.512762916716928,1891.2789999999982,164
07137231,50.337801224791725,7.47317494227413,1626.702999999999,113
07137501,50.24461843402348,7.3693662243862175,3436.0879999999984,345
07137504,50.269841918256496,7.4327498568981945,1090.7419999999995,133
07138002,50.50308511174502,7.5431553688791,2026.7049999999995,127
07138003,50.65856505413895,7.4343074789386,7722.929000000005,629
07138004,50.532862837772605,7.33904670495964,1916.5199999999963,271
07138005,50.527891765428436,7.490784424258694,677.095,69
07138006,50.56919916375803,7.448204766550135,2227.834999999999,204
07138007,50.538890454274785,7.393855210964592,1050.2149999999997,120
07138008,50.60342298226383,7.2620166689921755,988.9350000000002,120
07138009,50.56534500832896,7.336581052596503,987.9910000000002,130
07138010,50.50351568706419,7.423088863015586,94.29499999999997,16
07138011,50.54680764529527,7.60029818692966,2103.415,92
07138012,50.54854204744978,7.653602684787637,4146.027000000001,293
07138013,50.61297108184359,7.559372185626749,294.84,50
07138014,50.58909616888547,7.571503185398504,1502.607999999999,140
07138015,50.51210409660069,7.458434082759416,636.2680000000001,81
07138019,50.60942251081802,7.2756407467795725,1173.8399999999992,159
07138023,50.50014763290695,7.632868954432735,1610.4850000000004,164
07138024,50.48408519576735,7.363733752746952,49.099999999999994,7
07138025,50.587714332082825,7.641063681499117,386.7250000000002,50
07138026,50.517284949390756,7.521735023878997,380.39000000000004,51
07138027,50.5744657022181,7.594912953718902,162.13499999999996,26
07138030,50.56847030154929,7.487015171997594,416.54000000000013,60
07138031,50.4771572443564,7.586493419266366,100.50999999999999,22
07138034,50.5122635997274,7.606007267456494,846.6600000000001,88
07138036,50.535776795101974,7.46240528183259,855.8800000000003,70
07138037,50.55078703088096,7.323378319860358,741.274,113
07138038,50.46722802264608,7.386770631649942,584.4880000000002,96
07138040,50.569249098241656,7.54946734018815,995.8199999999999,51
07138041,50.587699645490964,7.302959846116368,1844.1599999999978,251
07138042,50.489869743345935,7.5634841587868875,544.1950000000002,82
07138043,50.489677053496855,7.479647886154756,1208.797,165
07138044,50.61093874112116,7.4187268678183225,6915.351000000007,478
07138045,50.458706535089796,7.487056776535198,28427.33399999954,2523
07138047,50.530236893209825,7.4284042479246475,718.4930000000002,101
07138048,50.56307985965442,7.605119939632781,139.8,19
07138050,50.63287956173809,7.589387092045528,227.95499999999998,35
07138052,50.62837243673099,7.670484217188808,6157.544,81
07138053,50.56137259259467,7.5165022299133835,2378.261000000001,88
07138054,50.54570618092541,7.540529524320151,564.6400000000001,62
07138055,50.58081217922373,7.281665932844366,542.4299999999998,77
07138057,50.60290338863977,7.606682112201868,1492.0009999999988,149
07138058,50.63984928625086,7.610667109247779,269.76499999999993,26
07138059,50.57407194467089,7.628129454626356,1183.5849999999996,115
07138061,50.506282413598015,7.497005968636003,2074.556999999999,163
07138062,50.6201387956835,7.240870939033239,2391.8249999999975,247
07138063,50.5078571102573,7.357147479587362,1545.2599999999982,216
07138064,50.638902982065204,7.638214182384307,422.85500000000013,60
07138065,50.57359759723058,7.407565278304794,975.6999999999998,113
07138066,50.52503478181419,7.568957414786733,697.3020000000002,65
07138068,50.59074624134628,7.358177193104514,2407.014999999997,292
07138069,50.51227601458443,7.661914235796359,427.74000000000007,35
07138070,50.62022382551429,7.626894010915728,571.7200000000001,80
07138071,50.5410697704461,7.506627017565241,1253.6550000000007,117
07138072,50.507889548757845,7.582973344381349,660.9000000000002,75
07138073,50.60390807373567,7.232789984585868,2850.6629999999946,280
07138074,50.553037678745035,7.5712708872041485,746.0450000000003,99
07138075,50.615773521203366,7.3372368777689125,2415.415999999999,254
07138076,50.551181677747756,7.4204939215938746,916.0450000000001,112
07138077,50.63970344540524,7.358352476599908,7314.551000000005,382
07138078,50.60438882246276,7.65455534418157,435.33000000000004,50
07138080,50.696850258201394,7.4000190743208245,6896.0870000000195,479
07138201,50.57034521745085,7.691739970404882,245.84,27
07138501,50.588782685472374,7.271908088309505,946.2210000000001,107
07140001,50.03101929963621,7.467095170437358,517.48,44
07140002,49.997290511332466,7.564816886674412,345.848,35
07140003,49.95893017662333,7.61623973356525,1641.8109999999997,162
07140005,50.122073417335,7.622923471636333,244.32,19
07140006,49.95305437596728,7.295028348497739,3515.965,50
07140007,49.983880002101614,7.3109580954660345,68.162,7
07140008,49.94664889962266,7.498885515980025,178.636,21
07140009,50.04142685171489,7.395436929736814,6674.340000000004,225
07140010,50.11325591922015,7.473268089015361,1829.7839999999992,226
07140011,50.02602767493309,7.6069180283092575,279.62100000000004,29
07140012,50.02735504448914,7.571198831982463,453.858,33
07140014,50.119564045182194,7.522611766652332,607.9300000000001,29
07140015,49.99556157143766,7.442502676323279,491.956,60
07140016,50.11272263726273,7.614479439869714,86.4,8
07140018,50.08685525579991,7.525572912674487,954.0029999999998,58
07140020,50.07221037168515,7.554573506868715,282.54499999999996,30
07140021,50.08023698986585,7.3912576547330815,1607.0689999999993,147
07140023,50.03726719519313,7.565185586803523,304.862,17
07140024,49.922838353504424,7.2593663673534765,1875.02,124
07140025,50.10099708333415,7.65063150979655,469.48500000000007,47
07140027,50.007253894150814,7.699282434162441,607.238,76
07140028,49.903623674623766,7.422986513165073,1103.089,77
07140029,49.91409143838949,7.3385631207828705,407.144,31
07140030,49.925880071554026,7.373047432703609,456.58000000000004,66
07140031,50.159675860375046,7.5845898512766885,2967.950999999999,78
07140035,49.980620583633396,7.646903821540464,895.4080000000001,101
07140036,50.1553177657947,7.535874287654146,2711.152999999998,311
07140037,50.02561434238037,7.680593578051983,157.767,21
07140039,49.98996555655888,7.463331675138347,757.375,52
07140040,49.88167354947959,7.474981270248615,197.297,24
07140041,49.89735724180426,7.479404573740665,630.1710000000004,77
07140042,50.08640719835122,7.493724075351312,2875.8309999999988,87
07140043,50.15303857109287,7.4929715912429655,3020.197999999999,83
07140044,49.9618193619866,7.265410114186642,473.51199999999994,42
07140045,50.17541880225203,7.563069078561868,1761.058,104
07140046,50.04095828142047,7.438194610909508,6478.638000000002,33
07140047,50.1068235330963,7.557190804279497,379.606,26
07140048,49.914945445646374,7.398637281647164,1620.2160000000003,19
07140049,49.97462350367815,7.41556258722344,1000.6820000000001,71
07140050,49.874809716889295,7.5045094788936675,93.895,12
07140053,49.8994650957324,7.231957461853208,1141.459,28
07140055,50.07061808669273,7.485767376201922,394.15999999999997,37
07140056,49.952900535618085,7.529694571891683,407.08000000000004,49
07140058,50.04920288847205,7.549700089598535,367.34099999999995,40
07140060,50.145298647450474,7.619359049373811,313.541,20
07140062,50.003312079978556,7.359839682558797,761.4510000000001,65
07140063,50.15738660825504,7.6205132987903665,569.5400000000001,67
07140064,50.06669996642729,7.450833232312359,4833.705000000002,356
07140065,49.988448646857826,7.493672133680327,406.367,50
07140067,49.94836628241664,7.406692030370169,8092.224000000003,412
07140068,50.055452715646865,7.612236340798207,653.2700000000002,72
07140070,50.03299911507964,7.523283754273123,508.606,43
07140071,49.985043208007475,7.370940430923738,191.054,25
07140073,50.10653283195473,7.413441444082884,42.34,5
07140075,50.19540238627389,7.555992153977352,1828.0409999999995,58
07140076,50.005459330630124,7.490289779204124,645.886,64
07140077,49.99793074456233,7.516836331427114,460.30300000000005,45
07140079,50.05575920826393,7.508013938934232,435.96900000000005,48
07140080,50.08079816615698,7.603713357803602,600.2880000000001,54
07140081,49.894838149455154,7.302730839825126,819.9900000000001,70
07140082,49.93993137051867,7.271722250603745,8678.885000000002,46
07140084,50.138519781882565,7.57070100572523,631.114,63
07140085,50.035351546194434,7.636636679564208,508.3930000000001,56
07140086,49.899851135743624,7.392169945646451,1013.279,24
07140087,50.093082884335054,7.570751226512708,322.47900000000016,41
07140089,50.08187228679442,7.579700729381961,186.33999999999997,15
