tech,yr,bl,avg_cf_gesamt,avg_cf_gesamt_power_weighted,nettonennleistung_gesamt,anzahl_gesamt,act_cf_y,act_cf_y_power_weighted,act_avg_cf_y,act_avg_cf_y_power_weighted,act_energy_y,run_cf_y,run_cf_y_power_weighted,run_avg_cf_y,run_avg_cf_y_power_weighted,run_energy_y
solar,1947,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11777916666666666,0.11729523809523809,,,,,,
solar,1948,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11948333333333334,0.11948333333333334,,,,,,
solar,1950,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11345,0.11577091722595076,,,,,,
solar,1951,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.10993055555555555,0.10730632001690975,,,,,,
solar,1952,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11247083333333334,0.11146282051282054,,,,,,
solar,1953,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11217638888888891,0.11042689393939396,,,,,,
solar,1954,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.10601250000000001,0.10544462365591398,,,,,,
solar,1955,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11478611111111113,0.11276118143459915,,,,,,
solar,1956,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.10699916666666667,0.10638483033932136,,,,,,
solar,1957,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.1073375,0.1030144035532995,,,,,,
solar,1958,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11354687499999999,0.11261365309561823,,,,,,
solar,1959,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11105416666666668,0.11523564121756491,,,,,,
solar,1960,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11758750000000001,0.11827168674698793,,,,,,
solar,1961,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11431875000000002,0.11625937625150183,,,,,,
solar,1962,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11320694444444444,0.11176358695652172,,,,,,
solar,1963,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11496180555555556,0.12096639227713926,,,,,,
solar,1964,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.10964166666666665,0.10795281666666667,,,,,,
solar,1965,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11706875,0.11524594298245613,,,,,,
solar,1966,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.10628750000000002,0.11168293908472482,,,,,,
solar,1967,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11530833333333333,0.11530833333333333,,,,,,
solar,1968,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11030416666666666,0.10847612433862432,,,,,,
solar,1969,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11085277777777779,0.11262508865248227,,,,,,
solar,1970,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11141805555555555,0.11065245433789954,,,,,,
solar,1971,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11398125000000002,0.11389687500000004,,,,,,
solar,1972,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.10862638888888887,0.10471285842293905,,,,,,
solar,1973,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11555416666666667,0.1169849537037037,,,,,,
solar,1974,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.107540625,0.10508948545861298,,,,,,
solar,1975,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11538750000000002,0.11538750000000002,,,,,,
solar,1977,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11017777777777778,0.10645111607142857,,,,,,
solar,1978,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11439166666666667,0.11439166666666667,,,,,,
solar,1980,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11375416666666667,0.11404195180279618,,,,,,
solar,1981,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11283020833333335,0.11200262896825397,,,,,,
solar,1982,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11643333333333333,0.11638198544873413,,,,,,
solar,1983,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11161666666666666,0.11004021762435677,,,,,,
solar,1984,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11489166666666667,0.11489166666666666,,,,,,
solar,1985,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.1150375,0.11553725026288117,,,,,,
solar,1986,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.10753125000000001,0.10221455761316874,,,,,,
solar,1987,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11791666666666667,0.11791666666666668,,,,,,
solar,1988,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11122916666666667,0.11122916666666667,,,,,,
solar,1989,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11743750000000001,0.11743750000000003,,,,,,
solar,1990,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11486666666666667,0.1131833979783733,,,,,,
solar,1991,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11362626811594201,0.11295633032455808,,,,,,
solar,1992,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11296597222222221,0.11346854788246358,,,,,,
solar,1993,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11303392857142856,0.11359611938754396,,,,,,
solar,1994,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11039479166666666,0.11059329643296431,,,,,,
solar,1995,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11151919642857143,0.1084848394503273,,,,,,
solar,1996,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.10993116319444445,0.11094180720001127,,,,,,
solar,1997,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.1093393817204301,0.1100661026773114,,,,,,
solar,1998,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11187476851851853,0.11133699137141993,,,,,,
solar,1999,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11220400000000004,0.11188412476468994,,,,,,
solar,2000,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.10493685015290521,0.10525145307110051,0.11201297782874613,0.11233556453905569,1942579.0,0.10489096962970432,0.10804666964519662,0.11193628880368636,0.1152592247614951,323583755.0
solar,2001,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.10588295324971493,0.1063442463070929,0.11197477907639676,0.11237052579908098,5597863.0,0.10597607372481788,0.10916601672160339,0.11194207636805266,0.11521864746007417,331747751.0
solar,2002,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.10471105424769696,0.10503509159648572,0.11194309962470145,0.11214961368446037,3746039.0,0.10480670779939837,0.10785490303925879,0.11194215544745055,0.11518655757215472,331570365.0
solar,2003,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.12144587352625946,0.12197843920109612,0.11234528849589147,0.11286817184303807,4685882.0,0.12087953591160183,0.12414371790248253,0.11196986249232695,0.1151617061626684,386436344.0
solar,2004,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.111007899275612,0.11208286401929787,0.11266050362193872,0.11355809692043135,31221306.0,0.11014227267208897,0.11323432184499012,0.11209139755574485,0.11505696940962327,384897335.0
solar,2005,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11381741360089159,0.11477414403841599,0.11285191843181006,0.11367366136529906,52311782.0,0.1130436137220297,0.115733393796394,0.11225414082255904,0.11493521228145685,444895661.0
solar,2006,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11476619521912333,0.11539043425997479,0.11301307934926996,0.11397848527260296,58696537.0,0.11438430655529504,0.11695870938396817,0.11240079278776567,0.11485424809051084,508970259.0
solar,2007,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.10932015802659512,0.11003447775112418,0.11285151683047488,0.11372865771880361,62005610.0,0.10892252061475367,0.11114204497435362,0.11247566175762908,0.11475911061498906,546127817.0
solar,2008,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11182539902845227,0.1127276984365147,0.11285730453388872,0.11375044580490667,102937135.0,0.11158782445533234,0.11370430022024437,0.11254732172330616,0.11466962608182538,663674016.0
solar,2009,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11390160200081059,0.11491608771169592,0.11292100429228037,0.11381803586499009,357998618.0,0.11358145243200139,0.11550126749580891,0.11265130283765476,0.11447976593719546,1031179828.0
solar,2010,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11276312173880493,0.11415709509883275,0.11246966900033785,0.11369631814921814,734664846.0,0.11277348912974797,0.1145644788121178,0.11259067325564583,0.1142180538863113,1759122347.0
solar,2011,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11244935218338198,0.11382573148729715,0.11172912944643389,0.11347494070774822,747819435.0,0.11321802780271611,0.11459930996324273,0.11237232941363468,0.11405102969516477,2511233764.0
solar,2012,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.10905334214161315,0.11198560387356811,0.11112434563489716,0.11397181453250568,594197822.0,0.11008152605889432,0.11188817616444835,0.11220413287385708,0.11407532001935307,3051183143.0
solar,2013,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.10772696835908674,0.11017564936510857,0.11053667448491536,0.11301796738118101,217322250.0,0.10928687685519756,0.11137815954494185,0.11206926646654392,0.1140209615429209,3248151772.0
solar,2014,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11160733333333317,0.11430413187348282,0.11067593281653751,0.11339787877811452,119594348.0,0.112923457421135,0.11483924065485,0.11200548202335739,0.11400760076105795,3469030465.0
solar,2015,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11234950751684823,0.11530165363830228,0.11095632884050459,0.11387455642605238,84386960.0,0.11333747495266477,0.11535631969430984,0.11197751446411135,0.11400751886199627,3568997175.0
solar,2016,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11103130563798219,0.11287497624494487,0.11036482237059035,0.11227840474104975,69072715.0,0.11262772553420065,0.11466977112408053,0.11193365942613259,0.11397827075707569,3627447653.0
solar,2017,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.10540662910798124,0.10748553582661947,0.11068058059467925,0.11273144066047226,94381716.0,0.10657095909610781,0.10856943700241398,0.11189033705835462,0.11395553921539593,3520055471.0
solar,2018,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11976423851998659,0.12158742293365529,0.11091818219359133,0.11281609812005768,184114438.0,0.1207923438612273,0.12284336935208919,0.11185356474196309,0.11390961200065551,4168616839.0
solar,2019,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11298726252583921,0.11482908752210909,0.11062393444236653,0.11278417870463098,306920831.0,0.11412445060431614,0.11603509896231869,0.11178014367191616,0.1138413022827671,4246669118.0
solar,2020,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11381879255560695,0.11551748871164762,0.11061640093054935,0.11246631556140166,377198464.0,0.11482633363676643,0.11667059836860487,0.11167108838920198,0.1137427634753434,4661701715.0
solar,2021,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.10861519402513282,0.1105947513277497,0.11027025293738064,0.11210347695740097,381494706.0,0.1099009337896729,0.11225326594508213,0.11150426869965986,0.11363014734607692,4858819735.0
solar,2022,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11693494666221768,0.11790543541832715,0.110421395272525,0.11137410179360466,576214501.0,0.11790508924394744,0.12004195412067784,0.1113037859321605,0.11342198394620584,5780663487.0
solar,2023,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,0.11050603692521564,0.11073313195880924,0.11053670238579244,0.11070390783838291,1275977704.0,0.11099899005046862,0.11293156152316611,0.11103310837940188,0.11291783858441926,6736590322.0
solar,2024,Niedersachsen,0.1111640117000967,0.11255190800128509,7534063.650003963,472304,,,0.11189485727049481,0.11078479797376624,,,,,,
solar,-1,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11355694159633999,0.1156814690570226,,,,,,
solar,1909,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.09755416666666666,0.09755416666666666,,,,,,
solar,1911,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11054166666666665,0.11054166666666665,,,,,,
solar,1912,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.10971770833333334,0.10988789163924206,,,,,,
solar,1913,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11508958333333333,0.1144295320273632,,,,,,
solar,1914,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11685416666666666,0.11685416666666666,,,,,,
solar,1915,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.12352083333333334,0.12352083333333336,,,,,,
solar,1917,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11542083333333333,0.11519505451713395,,,,,,
solar,1918,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11533333333333334,0.11880014367816093,,,,,,
solar,1922,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11649375000000001,0.11649375,,,,,,
solar,1923,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11164895833333334,0.10534625912408757,,,,,,
solar,1924,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11708958333333333,0.11708958333333332,,,,,,
solar,1934,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.12120000000000002,0.12120000000000003,,,,,,
solar,1940,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11907083333333335,0.11907083333333335,,,,,,
solar,1942,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11981041666666666,0.11896098654708517,,,,,,
solar,1944,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.12335,0.12334999999999999,,,,,,
solar,1945,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11718333333333335,0.11718333333333336,,,,,,
solar,1946,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.1176625,0.11766250000000002,,,,,,
solar,1947,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11985,0.12095157035175878,,,,,,
solar,1948,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.10569444444444444,0.0968215811965812,,,,,,
solar,1950,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11490833333333333,0.11489064849096824,,,,,,
solar,1951,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.12007500000000002,0.1191102272727273,,,,,,
solar,1952,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.117125,0.11513844537815125,,,,,,
solar,1953,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11648472222222223,0.11701761006289309,,,,,,
solar,1954,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11672261904761905,0.11518920421721547,,,,,,
solar,1955,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11966388888888889,0.12243186274509804,,,,,,
solar,1956,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11816111111111112,0.11893980104246123,,,,,,
solar,1957,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11516060606060606,0.11486831684708224,,,,,,
solar,1958,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11488416666666668,0.11381219928387602,,,,,,
solar,1959,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11564523809523809,0.11552675395256917,,,,,,
solar,1960,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11379464285714287,0.11449170436339645,,,,,,
solar,1961,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.10442559523809523,0.10627061661759894,,,,,,
solar,1962,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.1093223484848485,0.10315506601834282,,,,,,
solar,1963,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11398141025641026,0.11497328021034557,,,,,,
solar,1964,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11155868055555555,0.11217493660673121,,,,,,
solar,1965,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11494708333333334,0.11316818056306253,,,,,,
solar,1966,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11425694444444447,0.11013600515463919,,,,,,
solar,1967,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11091607142857142,0.10653140115667717,,,,,,
solar,1968,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.10088749999999999,0.09122507645259938,,,,,,
solar,1969,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11489523809523809,0.11439445423520198,,,,,,
solar,1970,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11365458333333334,0.11590637610471903,,,,,,
solar,1971,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.114675,0.11947961481007256,,,,,,
solar,1972,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11758958333333333,0.11766944444444445,,,,,,
solar,1973,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11305952380952379,0.11550177514792898,,,,,,
solar,1974,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.10714375000000001,0.11583938414511928,,,,,,
solar,1975,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11303333333333333,0.1165045807453416,,,,,,
solar,1976,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.09946666666666666,0.09485884630188901,,,,,,
solar,1977,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11042023809523811,0.10808253739482704,,,,,,
solar,1978,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.09245833333333335,0.09098199481865284,,,,,,
solar,1979,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11788749999999999,0.11733748799231508,,,,,,
solar,1980,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11560984848484847,0.11625241890380313,,,,,,
solar,1981,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11649305555555556,0.11628461849205982,,,,,,
solar,1982,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.10985166666666668,0.1043378277153558,,,,,,
solar,1983,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11416124999999999,0.11117954049730988,,,,,,
solar,1984,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11190625000000001,0.11215492424242424,,,,,,
solar,1985,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.111525,0.10198464523281597,,,,,,
solar,1986,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11899479166666668,0.1166638981173865,,,,,,
solar,1987,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11594722222222222,0.11873481611893583,,,,,,
solar,1988,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11429791666666667,0.11456931497175141,,,,,,
solar,1989,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11669125,0.11610031662909386,,,,,,
solar,1990,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11534940476190478,0.1138137426900585,,,,,,
solar,1991,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11384102564102563,0.1195360441040328,,,,,,
solar,1992,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11401145833333334,0.11340190981429232,,,,,,
solar,1993,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.1145737351190476,0.11519523039957995,,,,,,
solar,1994,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11265410798122065,0.11291223806433164,,,,,,
solar,1995,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11367902397260275,0.11512398363136297,,,,,,
solar,1996,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11340636756960112,0.11487904436555163,,,,,,
solar,1997,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11310638649425282,0.11454040524360747,,,,,,
solar,1998,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.1131880162779396,0.1133738380855666,,,,,,
solar,1999,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,,,0.11338493827160484,0.11551710782308716,,,,,,
solar,2000,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.1062810967741936,0.1071795672839841,0.11295958870967736,0.11382394941649557,5727693.0,0.10663327933348779,0.1087215499012266,0.11346239441101602,0.11561676187267438,377342463.0
solar,2001,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.10742919559003658,0.10833749664280762,0.11300068565400825,0.11407156188386013,11325439.0,0.10807441082560565,0.11027460680907038,0.11340527406112257,0.11557149391419207,393201621.0
solar,2002,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.10648858204992029,0.10701602488651787,0.11335816737475651,0.11402900669275054,9932822.0,0.10656678541685966,0.10858862223792362,0.11340117015206247,0.1155323612654199,397264564.0
solar,2003,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.12428516020236087,0.12489607418387631,0.11335245690462804,0.11397006632658327,10746036.0,0.12437454794169545,0.12651963574708833,0.11339746558799725,0.11549646418222263,473768908.0
solar,2004,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.11257704541438444,0.11350764584609953,0.11400462169405666,0.11493632132685833,59147271.0,0.11210914911193527,0.11415283530745156,0.11351573270916658,0.1154282008976778,488108952.0
solar,2005,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.11540684133915599,0.11643024205722324,0.1138612213841472,0.11484862140034664,79952295.0,0.11503295091370641,0.11674928051945153,0.11358705008786692,0.11534781178855924,578006272.0
solar,2006,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.11592504026762472,0.11681188395739232,0.11385529829017442,0.11477774174636603,80307621.0,0.1157132833482525,0.11740870933440947,0.11363550647194844,0.1152783017149518,661975116.0
solar,2007,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.11024114479457521,0.11132654812660542,0.11389418004587124,0.11496745606211198,109172519.0,0.11001276801871565,0.11155463812266407,0.11368297704132813,0.1152322842403478,738391481.0
solar,2008,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.11131802566501638,0.11238829226405664,0.11402281474179027,0.11505529864904204,178482778.0,0.11110825044136925,0.11255872128133707,0.1137559600276525,0.11519811300809428,925810730.0
solar,2009,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.11210058195537093,0.11351738972728824,0.11382507174105044,0.11520163277115088,452236235.0,0.1120111413014673,0.11344493939547676,0.11377416574157322,0.11519926361871896,1382518018.0
solar,2010,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.11212912749967974,0.11339602661545582,0.11363849000127481,0.11490379825056758,822713688.0,0.112215141960547,0.1135818188539447,0.11373437232267589,0.11508900277080641,2208221331.0
solar,2011,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.1155218108993787,0.1173652322268609,0.1131208969535139,0.11508601827648587,878386157.0,0.11602187060798673,0.11739592221206045,0.11359014317694903,0.11508826583233235,3160971096.0
solar,2012,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.11073451733224028,0.11268491160885812,0.11247611456159051,0.11446102843928598,652237777.0,0.11168093774019577,0.11318878079085219,0.11343075937014573,0.11497753728070532,3711187284.0
solar,2013,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.10729102912436225,0.10942429470212059,0.11179010955399811,0.11385471002843493,306403972.0,0.10872176428280804,0.11040086745652529,0.11327794546609496,0.11488896445758623,3918965330.0
solar,2014,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.11124205145118793,0.11344479985150697,0.11218697641820581,0.11434690378592008,173488486.0,0.11230035936367935,0.11395759450595015,0.1132222029246287,0.11486657655951041,4219512390.0
solar,2015,Nordrhein-Westfalen,0.11257777691474603,0.11387582758788324,10177508.917996636,782126,0.11358733176935444,0.11583948202937809,0.11218667479524203,0.1144060422045921,123324429.0,0.1147268134097654,0.11644061197551663,0.11318803589204177,0.11485370514010286,4435458600.0
