tech,ags,ags_lat,ags_lon,avg_cf_gesamt,avg_cf_gesamt_power_weighted,nettonennleistung_gesamt,anzahl_gesamt
wind,03457002,53.591825426747896,6.721415543206998,0.4843291666666667,0.4843291666666667,3600.0,2
wind,03457006,53.21105709859205,7.63712499135516,0.36116071428571417,0.36052042498487596,27550.0,7
wind,03457010,53.30828590740811,7.609140900210155,0.27071666666666666,0.27071666666666666,800.0,1
wind,03457012,53.276800881741636,7.325281721337476,0.3658729166666666,0.3922270328486806,15475.0,6
wind,03457013,53.243290474290184,7.461271956013378,0.259754761904762,0.33420261308685906,20459.2,14
wind,03457014,53.32235342962828,7.4365524037812705,0.2814716666666667,0.28147255434782603,18400.0,10
wind,03457016,53.242099821285144,7.561873456255345,0.18947638888888887,0.20880416666666665,70.0,3
wind,03457017,53.147225746709466,7.613374128720943,0.2815125,0.2815125,5400.0,3
wind,03457018,53.123643659907906,7.547655870091618,0.29270723684210526,0.3002262005649717,29500.0,19
wind,03457020,53.30893988941297,7.769004581330935,0.3538208333333334,0.3538208333333334,19800.0,3
wind,03457021,53.16371948125253,7.333072319299956,0.3520347222222222,0.3702211890742559,50950.0,24
wind,03457022,53.14767344556425,7.443875967310577,0.29508518518518523,0.3308270814183513,16209.9,9
wind,03457024,53.19706118167079,7.24934128817562,0.2850651960784314,0.2996269759129967,41049.8,17
wind,03458003,52.96538237915138,8.418331874905482,0.34467934027777786,0.3501451134089394,74950.0,24
wind,03458005,53.048498292654614,8.534911833000963,0.27996838235294125,0.30309741475998203,37150.0,17
wind,03458006,52.97243803958028,8.621938402181224,0.3226652777777778,0.3226652777777778,6000.0,3
wind,03458007,52.94482654372784,8.2316957446439,0.29864705882352943,0.3137233252947481,31100.0,17
wind,03458008,52.91311194439473,8.570273785970732,0.3666210317460318,0.369302925706772,50700.0,21
wind,03458009,53.04232557389551,8.32354474983162,0.3156333333333334,0.32324101731601734,30800.0,11
wind,03458010,53.10722449536757,8.392554751787081,0.2956270833333333,0.2953531680440772,36300.0,18
wind,03458013,53.05270559964887,8.155635861465342,0.33243333333333336,0.33243333333333336,8400.0,2
wind,03458014,52.87958667410921,8.403506443489809,0.3475897727272726,0.3627043164270499,50080.0,11
wind,03458015,52.872415553437456,8.512484646836016,0.3078208333333333,0.3344023403324584,19050.0,8
wind,03459001,52.49553438994752,7.953525145640048,0.2936208333333333,0.2936208333333333,11500.0,5
wind,03459002,52.53534982249831,7.874240279774507,0.24005,0.24005,500.0,1
wind,03459003,52.32128886527726,8.381830490143717,0.3261200000000001,0.3378430711610487,26700.0,10
wind,03459004,52.14772368523091,8.052922850036666,0.2713027777777777,0.2674965846994535,6100.0,3
wind,03459005,52.09819352088391,8.082246945194143,0.28810833333333324,0.28810833333333324,2000.0,1
wind,03459007,52.6375711917277,7.981961646712908,0.3377547619047617,0.35190184659090884,70400.0,21
wind,03459008,52.32706281703818,8.140093291432239,0.30095535714285715,0.3001358480176211,22700.0,14
wind,03459009,52.62675392487857,7.724301845524282,0.38403020833333334,0.38382595628415295,12200.0,4
wind,03459010,52.56360262139757,7.943517106764646,0.3091826388888889,0.3539333230832308,8130.0,6
wind,03459011,52.573600359277265,7.690780187206171,0.3176617753623189,0.32210094810379253,66800.0,23
wind,03459012,52.26118394252986,8.21889461435275,0.25014999999999993,0.25014999999999993,2500.0,1
wind,03459013,52.41310702543077,8.278468947890333,0.22334583333333333,0.22334583333333335,6000.0,3
wind,03459014,52.416366033333794,7.996357200553292,0.32459606481481507,0.32877382071017086,105890.0,36
wind,03459017,52.50586664776002,7.683469507367346,0.3622731666666666,0.3706701607167207,90449.0,25
wind,03459018,52.577642393442254,8.013030526451866,0.33974166666666666,0.36676458587295135,24610.0,8
wind,03459019,52.205518574125186,8.07446482049541,0.1534958333333333,0.1534958333333333,50.0,1
wind,03459021,52.238372584434515,7.961154432732965,0.13273333333333334,0.13273333333333334,80.0,1
wind,03459023,52.60013208562067,7.832091458650153,0.16479791666666666,0.24155410879629635,720.0,4
wind,03459024,52.196390131421815,8.352828067228817,0.257795,0.3287364193932799,32167.5,15
wind,03459025,52.67145158732178,7.815194482566208,0.18199166666666666,0.18199166666666666,80.0,1
wind,03459026,52.48254709761405,7.797466402161707,0.17786249999999995,0.17786249999999995,80.0,1
wind,03459027,52.40641988836337,7.82622775153556,0.29545333333333335,0.3049569500788821,29580.0,10
wind,03459030,52.67726688110216,7.967272487402557,0.16754583333333337,0.16754583333333337,80.0,1
wind,03459031,52.48718323978489,8.02078308085182,0.36885729166666664,0.36885729166666653,13200.0,4
wind,03459032,52.43768316637665,7.738268543443867,0.29253674242424244,0.33068858964350767,19215.0,11
wind,03459033,52.345302677922284,8.022685490035267,0.31144583333333337,0.31144583333333337,6000.0,3
wind,03459034,52.07793561180924,7.970983042932157,0.34166314102564105,0.3438283508457201,39020.0,13
wind,03460001,52.73456761276452,8.145994354546293,0.2991072916666667,0.3318013308457712,16750.0,8
wind,03460002,52.52607794814733,8.240494731053008,0.34665288461538457,0.37297024746184076,43200.6,13
wind,03460003,52.660861249160014,8.100105953886334,0.29873110119047613,0.31552996311200526,74550.0,28
wind,03460004,52.770188492788954,8.401147097216487,0.2247166666666667,0.2533047152856603,8810.0,7
wind,03460005,52.5723961717961,8.124898209856596,0.2551708333333333,0.2541471264367816,5800.0,3
wind,03460006,52.66228566623541,8.230822178761414,0.28429166666666666,0.28429166666666666,6000.0,3
wind,03460007,52.49758426793697,8.09971929667324,0.34428397435897434,0.35974620123715445,33410.0,13
wind,03460008,52.595258413815216,8.22279824754603,0.3259395833333333,0.3259395833333333,4000.0,2
wind,03460009,52.74081315021157,8.287087670729296,0.2814357142857143,0.30267291105121297,22260.0,7
wind,03460010,52.83252216508664,8.313335954366435,0.23933333333333337,0.24430098039215686,5100.0,3
wind,03461001,53.16665370104964,8.476595790981204,0.2951503472222223,0.3414062844611529,49875.0,12
wind,03461002,53.33299905673452,8.463020664548532,0.28776812499999993,0.29638817295367137,54610.0,20
wind,03461003,53.55103653187562,8.337121249927952,0.2824584699453551,0.30591397904057727,98623.9,61
wind,03461004,53.224279215474745,8.389141421448533,0.20610509259259266,0.2324534931881975,48690.0,27
wind,03461005,53.3568695053854,8.25357499232283,0.25378926282051273,0.3083815825468472,60925.0,26
wind,03461006,53.136631750280394,8.597816335910807,0.3535776785714285,0.3517822230158729,52500.0,14
wind,03461007,53.494854678020225,8.456717651239567,0.24020833333333336,0.245062569735007,4780.0,5
wind,03461008,53.31321831546706,8.360733964262955,0.3058614341085272,0.31934579254079243,143000.0,43
wind,03461009,53.41973182471915,8.392397728213794,0.2461833333333333,0.25790351113878507,33726.0,22
wind,03462001,53.56985750399614,7.559565301181762,0.48334583333333336,0.4833458333333334,15000.0,5
wind,03462002,53.58555792472411,7.632647729970513,0.2574479166666667,0.2737916666666667,825.0,2
wind,03462003,53.65865388789113,7.597826936222155,0.37473234126984156,0.37074353260869586,92000.0,42
wind,03462004,53.55401867947311,7.438820110333965,0.3526990277777779,0.3532524060044891,59400.0,30
wind,03462006,53.64127725155553,7.546045342258469,0.4295833333333333,0.4411247549019608,850.0,2
wind,03462008,53.60351510600545,7.575563155582187,0.28654166666666664,0.28654166666666664,500.0,1
wind,03462009,53.59491908094601,7.427085089999302,0.3816077083333332,0.3843675241864555,37900.0,20
wind,03462010,53.68379516422237,7.676414055390805,0.4233430555555555,0.4038587539034626,30549.8,6
wind,03462011,53.57111692285252,7.508719567994227,0.23410972222222218,0.43506338575771747,4276.0,3
wind,03462012,53.61073444640003,7.5236702190995235,0.4733433333333334,0.47334333333333345,30000.0,10
wind,03462013,53.59997033188089,7.470977014278044,0.36720833333333347,0.3765720675770308,47600.0,25
wind,03462014,53.77050945856802,7.735929174026275,0.3943125,0.3943125,225.0,1
wind,03462015,53.63665868630713,7.664848021269096,0.5340291666666666,0.5409899509803922,30600.0,11
wind,03462018,53.58278051499517,7.45782465552735,0.10116041666666667,0.14716574074074076,27.0,4
wind,03462019,53.58501316679121,7.75809203500547,0.28136465053763443,0.3027656326961747,29506.0,31
wind,04011000,53.119888662345154,8.779509051959971,0.2567663377192983,0.2878992232969196,151774.0,76
wind,04012000,53.538432934733066,8.586778974302574,0.3469359126984126,0.3636938579833184,67140.0,21
wind,05111000,51.23546872579293,6.810719078647973,0.2730708333333334,0.2730708333333334,2.0,1
wind,05112000,51.439117876399756,6.735421843482858,0.2929541666666666,0.2929541666666666,2300.0,1
wind,05113000,51.43395125406241,7.016286252777463,0.061120833333333326,0.061120833333333326,1.0,1
wind,05114000,51.34553413829325,6.579526522362518,0.210068137254902,0.21424758076522257,20151.0,17
wind,05116000,51.167167595101134,6.412055068409503,0.24090435606060598,0.26349856046733555,46909.9,22
wind,05119000,51.51349592959973,6.847324659470661,0.284075,0.284075,1.0,1
wind,05120000,51.18251853671759,7.224038571703342,0.19440833333333335,0.28494611286394333,1505.5,2
wind,05122000,51.16153177990238,7.065987176515517,0.14934583333333337,0.14934583333333337,4600.0,2
wind,05124000,51.250434611686146,7.168539271087354,0.24313125000000002,0.2583059684876333,9401.6,8
wind,05154004,51.757683691722235,6.20688847566752,0.2292745833333333,0.25093052285318557,14440.0,10
wind,05154008,51.850190598037656,6.247326965387822,0.26018375,0.26459838389002494,14670.0,10
wind,05154012,51.51862733053065,6.310042978378776,0.28472283333333315,0.31583233111507475,145760.0,50
wind,05154016,51.69503212829346,6.124083732467033,0.22824242424242422,0.2269084506718204,18110.0,11
wind,05154020,51.52240159843281,6.4345531446165625,0.30531726190476194,0.3208988637933416,24130.0,7
wind,05154024,51.74986386740136,6.3116709968293545,0.2513549768518518,0.26573430576535745,52960.0,36
wind,05154028,51.447350346715865,6.388473892167403,0.31928690476190463,0.3194936032863849,28400.0,7
wind,05154032,51.58145278770865,6.2692465961510155,0.2719169642857143,0.29181300882969174,33410.0,14
wind,05154036,51.80256851153305,6.125087694352113,0.2607308333333333,0.3298409717801824,15710.0,5
wind,05154040,51.788909787132454,6.017702887618002,0.12631666666666666,0.12631666666666666,110.0,1
wind,05154044,51.77410623222409,6.420224094409503,0.27950710784313726,0.30868957132564845,34700.0,17
wind,05154048,51.45092734062125,6.474120590218924,0.23951160714285716,0.2625633350914206,18960.0,14
wind,05154052,51.4288367656893,6.258572236694681,0.2820697368421053,0.29078777995520716,44650.0,19
